protein,LHON,MELAS,ADOA,Leigh,MERRF,KSS,Alpers,LBSL,PDD,PEO,MS,Parkin,ALS,AD,Epil,Schiz,FA,HSP,WD
Q99757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894270439051409,0.010775561713710115,0.0,0.0034248639137588444,0.0,0.0,0.0,0.0,0.013173130092218543
Q8NBU5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00609114585522061,0.003370528426271671,0.003439391731453328,0.0,0.0,0.0,0.0,0.0,0.0
Q6J4K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006090560658826115,0.005345096063751501,0.0,0.0,0.0,0.0,0.003919984272124875,0.0,0.0
Q13405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007693287975685335,0.007851560491569544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96HS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01158209345946014,0.011280918617816679,0.0,0.0,0.0,0.0,0.0,0.005078289566125653,0.0
P30044,0.0,0.0,0.0,0.0,0.0,0.0,0.13185017830437964,0.0,0.0,0.0,0.12132696864948728,0.01221195014442394,0.0075377931210951045,0.011973716929992006,0.02858556362069363,0.009085340927792902,0.0,0.03403050254617333,0.0
Q86UT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894280955184702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N9F0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007694859933648244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5EBM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UBJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q567V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96CQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08J23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O95182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969Q5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839290146993949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BUP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015059084027194173,0.003365490357122319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96TA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163953266658909,0.003368979316086149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13505,0.0,0.0,0.0,0.013811092964856548,0.0,0.0,0.0,0.0,0.0,0.0,0.03617101430801357,0.009882827911233532,0.0,0.012108450699079159,0.01779932693111626,0.0,0.0,0.0,0.0
Q6PI48,0.0,0.0,0.0,0.0069341380711601605,0.0,0.0,0.0,0.0,0.0,0.0,0.015926049801149273,0.0033670276922097087,0.0,0.0,0.0056906845577243325,0.0,0.0,0.0,0.0
Q02127,0.0,0.0,0.00495748978768965,0.0,0.0,0.00496834680372475,0.0,0.0,0.0,0.0,0.013476971859417273,0.0,0.0,0.0,0.0056833377734302115,0.0,0.0,0.0,0.0
Q07973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019562992680346,0.00531768244683029,0.0,0.0,0.008307000811849713,0.0,0.0,0.0,0.0
Q7Z434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091364985350503,0.0,0.0,0.0,0.003588207279051043,0.0,0.0,0.0,0.0
Q13686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02470540185532065,0.0,0.0,0.003399170129165781,0.01282967937768446,0.0,0.0,0.0,0.0
Q8IXI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370596990806494,0.005461455110314904,0.0,0.0,0.0,0.0,0.0,0.0
Q8WYQ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01590566011466279,0.03402729735965597,0.0,0.0,0.0,0.0,0.0,0.0
Q9H1K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370623310127534,0.0068905693215161115,0.0,0.0,0.0,0.0,0.0,0.0
P27144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343065997294492,0.01357174631145435,0.0034323390302078314,0.0,0.0,0.0,0.0,0.0
Q8N573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010130519419571934,0.0151166692807483,0.0034273062997452397,0.0,0.0,0.0,0.0,0.0
P00441,0.015753372308817834,0.007997456011979319,0.007777339012431102,0.0055783374824258545,0.004731616069999342,0.0024035115587480982,0.0,0.0,0.00249518250345817,0.0072966183195880404,0.02543972813574384,0.050431429749419325,0.20466915232599975,0.08694249095610389,0.04101753488463696,0.04382181344555031,0.009244346639257687,0.0066112793662815965,0.047868954987164695
P04179,0.013904866696578887,0.009818886724049021,0.007149857276541977,0.007496783621245641,0.0036188751956474623,0.0029509143532568515,0.0,0.0,0.003063463471457251,0.008335190996626262,0.01871904164048943,0.040600226027388775,0.1544852317730073,0.06085339395535255,0.03176694333389294,0.030690464723547518,0.014856170305746425,0.0048272384101992975,0.0449202044048413
Q969G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011545541910435787,0.0034324806287200035,0.0,0.0,0.0,0.0,0.0
Q9NUL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003834704179741146,0.0,0.012152082330479446,0.003430321233273696,0.0,0.0,0.0,0.0,0.0
Q7L2E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003834704179741146,0.0,0.012152082330479446,0.003430321233273696,0.0,0.0,0.0,0.0,0.0
P08574,0.0,0.0,0.0,0.004368516170397671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010400539255605409,0.0034325539387349844,0.0,0.0,0.0,0.0,0.0
P55916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013766563546731064,0.0,0.0,0.0,0.0,0.0,0.0
Q9BYZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005461632435793361,0.0,0.0,0.0,0.0,0.0,0.0
Q9GZT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006890793049994767,0.0,0.0,0.0,0.0,0.0,0.0
Q13907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005456478708002195,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005456478708002195,0.0,0.0,0.0,0.0,0.0,0.0
Q9NX47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034398902797229103,0.0,0.0,0.0,0.0,0.0,0.0
P57105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034398902797229103,0.0,0.0,0.0,0.0,0.0,0.0
Q9BXW6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034398902797229103,0.0,0.0,0.0,0.0,0.0,0.0
Q10713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034398902797229103,0.0,0.0,0.0,0.0,0.0,0.0
Q16526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009524145712887429,0.0,0.0,0.007193485272640155,0.007284153135291323,0.0,0.0,0.0
P10109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011719521003476743,0.0,0.0,0.00834571657026592,0.007294150121543314,0.003918055535321506,0.0,0.0
Q8N1Q8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033709193574817486,0.0,0.0,0.0035884943610065443,0.0,0.0,0.0,0.0
O14874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008741565211328113,0.0,0.0,0.01523734253575251,0.003633825011747845,0.0,0.0,0.0
O95202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370787987790311,0.0,0.0,0.005691837292987949,0.0,0.0,0.0,0.0
Q92667,0.0,0.0,0.007910008093889555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011753961176059341,0.005448555440721942,0.0,0.010799303580764594,0.0,0.0,0.0,0.0
Q15046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015400687245540404,0.00798747328688452,0.0,0.007180366841344406,0.0,0.0,0.0,0.0
P21953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534990404647068,0.0,0.0,0.0035882423990979016,0.0,0.0,0.0,0.0
Q969V5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013057629719796841,0.0,0.0,0.0056915329308942315,0.0,0.0,0.0,0.0
Q16635,0.0,0.005488779510674039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038174639340592094,0.01962803976854863,0.0,0.009616783536224152,0.0,0.0057386826945511685,0.0,0.010287168104241821,0.0
Q8NE86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01520573700575866,0.0034245075576327263,0.011499052578591042,0.0,0.003622173416618814,0.0,0.014757395641698904,0.0
P52758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012922283311869629,0.13614163216200806,0.015434027707113844,0.07069771170440918,0.013041880586210943,0.05860476556084498,0.0,0.0,0.01894320950207032
P27338,0.00444593628585374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010017753204603987,0.13010022185533815,0.016449887984851422,0.05541437405960039,0.017727427863662618,0.02894750126095352,0.0,0.0,0.0067433302057300845
O75828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007852631831305922,0.0,0.003433806875317585,0.0,0.0,0.0,0.0,0.0
Q9NZ45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009492138361881522,0.0,0.003433848541000025,0.0,0.0,0.0,0.0,0.0
O43464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003715019208586808,0.03953851949321839,0.01362679605644064,0.018263248075694842,0.0034723940744962275,0.0,0.0,0.0,0.0
Q70CQ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01636242499205217,0.0054430422011023435,0.012054132495700488,0.0,0.0,0.0,0.0,0.0
P10620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005142283815337084,0.0,0.003821786563124522,0.015743284473329497,0.0054371586644134705,0.01252796744053628,0.0,0.0,0.0061990361690301395,0.0,0.0
Q9UIF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409926904246912,0.0,0.009688401471113526,0.0,0.0,0.009141516788379628,0.0,0.0
Q96H96,0.0,0.0,0.0,0.0069253543675715425,0.0,0.011700705964870571,0.0,0.0,0.0,0.0,0.0,0.017425266483088155,0.009677863952255143,0.0,0.005664267953121334,0.0,0.0,0.0,0.0
Q15388,0.0,0.011152084603232451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014094387078796513,0.003431664029951032,0.0054379312257418115,0.0035800164237098117,0.0,0.0,0.0,0.0
Q8IXI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01269655673894052,0.006893513906783761,0.0034304422706304435,0.0,0.0,0.0,0.0,0.0
Q9Y6H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032543324550772385,0.014129317931755416,0.00872546439683953,0.0,0.0,0.0,0.0,0.0
Q96TC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033709075341030385,0.003439778584841173,0.0,0.0,0.0,0.0,0.0,0.0
Q9NS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346038245840182,0.0034396675024150466,0.0,0.0,0.0,0.0,0.0,0.0
Q9NS69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006757325739412038,0.003439361818060928,0.0,0.0,0.0,0.0,0.0,0.0
Q9UJZ1,0.0,0.0,0.004962152284886891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011248027614216106,0.0,0.0034323342637789128,0.0,0.0,0.0,0.0,0.0
O14521,0.0,0.0,0.0,0.004369292154002345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011723652884540662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96EY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009492439033101171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H2K0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010192973350071063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UKA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005350113625759658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HAV7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005350113625759658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P0J0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005350113625759658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P0U1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NC60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H3K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6DKK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z5L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WVC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P2J9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZT89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006750348802675397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138156002339223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H5Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009512696891589834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02131126146227052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TD22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252291062164908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96Q11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346266432863302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346266432863302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P56962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346266432863302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856218781155025,0.17378245486943486,0.018152223325992253,0.011000625170100257,0.0045713538839016144,0.0,0.0,0.0,0.004427035154870621
Q9BXM7,0.0,0.004403927034066681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007952709781316755,0.17924540024739266,0.011584136691881141,0.01699520325040834,0.0,0.01016266798251765,0.0,0.0,0.004401789422681381
O60260,0.0,0.003965853040884902,0.0,0.0,0.007037729489167861,0.0,0.0,0.0,0.0,0.0,0.011716163751721492,0.2534330127609896,0.01622412244160229,0.024927254350418704,0.0072993279054815565,0.002613933717053795,0.0,0.0,0.006319600175275888
Q09013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020265307216684132,0.02022790882639245,0.007934272460493054,0.0119631281919739,0.0102390731798004,0.006168850260477858,0.0,0.0
Q16891,0.0,0.0,0.007948768162422381,0.006928147858493574,0.0,0.0,0.0,0.0,0.0,0.004824799846633359,0.0,0.015096361057996359,0.006870483883654631,0.011498613508117045,0.003572414162478292,0.012621406935513441,0.0,0.005060643872411817,0.0
Q9NXA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011248647906684754,0.0068874668941887795,0.003432523545950573,0.0,0.008464267593563656,0.0,0.0,0.0
P25874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261084344148757,0.012075658040421796,0.007973113990099284,0.0,0.01669300035864505,0.0,0.0,0.0
Q96RQ3,0.005777206602035481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008933131828959074,0.0167341246935348,0.0,0.0,0.003574729676497453,0.007260735270245382,0.0,0.0,0.0
P19404,0.0,0.0,0.0,0.0101991975437439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013018730444178313,0.0,0.005417489615121714,0.003566558860767381,0.019812983507562068,0.0,0.0,0.0
Q9H3H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023230946995063447,0.008608345038964653,0.01246708085612717,0.011102897815627422,0.038766042301332286,0.0,0.0,0.0
Q9UJ68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874292985376383,0.0,0.003430646189538544,0.0035846020486465743,0.014055929013581244,0.0,0.0,0.0
P34897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038318300540005424,0.008747185291893503,0.0,0.003427750194128831,0.0,0.014627151467352191,0.0,0.0,0.0
P21964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009833492229417902,0.11766321330137085,0.0067916505196118715,0.025243663670540636,0.010783207731414463,0.18274766326237715,0.0,0.0,0.0
O95563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005153015135048489,0.0,0.0,0.008742464779911016,0.0,0.0,0.0,0.015656140292939574,0.0,0.0,0.0
P0DKB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161436572291454,0.0,0.0,0.008756752360398039,0.0,0.0,0.0,0.005772185041121807,0.0,0.0,0.0
Q9Y5U8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161436572291454,0.0,0.0,0.008756752360398039,0.0,0.0,0.0,0.005772185041121807,0.0,0.0,0.0
O43236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761727727628854,0.0,0.0,0.0,0.012643123897153724,0.0,0.0,0.0
Q8WVM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007841332917165817,0.0,0.0,0.0,0.0036379789826579594,0.0,0.0,0.0
P82932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675006745200939,0.0,0.0,0.0,0.0036380951972974384,0.0,0.0,0.0
P13995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033709109079630172,0.0,0.0,0.0,0.0036383295436692256,0.0,0.0,0.0
P49448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010171709382942129,0.0034376845693897978,0.0,0.0,0.010961740643989757,0.0,0.0,0.0
O43819,0.0,0.005459847394643488,0.0,0.02236023784942964,0.014532418341263212,0.0,0.0,0.0,0.0,0.0,0.012724903207492729,0.0,0.006826107561257853,0.0,0.0,0.0,0.0,0.005027957271610424,0.0
P43897,0.0,0.0,0.0,0.008770346418190633,0.0,0.0,0.0,0.0,0.0,0.0,0.010032759847545493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03897,0.0,0.014984514325898491,0.0,0.015155347465252803,0.0,0.004946191356906484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96AG3,0.0,0.0,0.011728190691868066,0.011371787849424964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00846,0.02651199723846655,0.023446759417306683,0.0,0.05855454047029661,0.0,0.01594972538219184,0.0,0.0,0.0,0.0091204224829666,0.008219448908412691,0.009867019836330643,0.008887979742341791,0.007333674252497398,0.0,0.008684328497757706,0.0,0.011086742953179992,0.0
P13073,0.0,0.0,0.00495191030329385,0.01724702458050208,0.0,0.0,0.0,0.0,0.0,0.0,0.003829034965183876,0.0,0.005442059411834214,0.0034252498571882787,0.0035789635470555546,0.0,0.003910402179505807,0.0,0.0
Q9P2R7,0.0,0.0,0.0,0.012465064564043268,0.0,0.0,0.007933179260512823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53597,0.0,0.0,0.0,0.012525819502210905,0.0,0.0,0.007931105697733852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30084,0.0,0.0,0.0,0.035693854376404675,0.0,0.0,0.0,0.0,0.020139039173993883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y3A0,0.0,0.0,0.0,0.010208048315794287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035871090584140507,0.0,0.0,0.0,0.0
O75306,0.0,0.0,0.0,0.020881493977223338,0.0,0.0,0.0,0.0,0.0,0.0,0.003817196005245192,0.0,0.0,0.0,0.0035678977807617326,0.0036174559960898273,0.0,0.0,0.0
Q9GZT3,0.0,0.0,0.0,0.011451189331370166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446147469903418,0.0,0.0,0.0,0.0,0.0
Q7KZN9,0.0,0.0,0.0,0.0177761497416467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005426629304839596,0.0,0.0,0.0,0.0,0.0
Q330K2,0.0,0.0,0.0,0.022930566293458538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005416652509327483,0.0,0.0,0.0,0.0,0.0
Q96IX5,0.0,0.0,0.0,0.014041292319365708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034316980948872486,0.0,0.0,0.0,0.0,0.0
Q9UI09,0.0,0.0,0.0,0.014168509079472424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034300349333891557,0.0,0.0,0.0,0.0,0.0
Q96KJ9,0.0,0.0,0.004959875742857107,0.013259239879543586,0.0,0.0,0.0,0.0,0.0,0.0,0.003835194193589222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43181,0.0,0.0,0.0,0.038637667393398994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035450459249709047,0.0,0.0,0.0
Q15526,0.0,0.0,0.0,0.09730611310604707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062031890559886785,0.0,0.0,0.0,0.0,0.0
Q96CU9,0.0,0.0,0.0,0.017007966935590913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NSE4,0.0,0.0,0.0,0.02101218231319887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BSH4,0.0,0.0,0.0,0.01630121597422893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y234,0.0,0.0,0.0,0.010208448083666414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75880,0.0,0.0,0.0,0.016576793005460274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
