,num,ID,name,protein
5175,5175,R-HSA-8876725,Protein methylation,P13639
5176,5176,R-HSA-8876725,Protein methylation,Q96G04
5177,5177,R-HSA-8876725,Protein methylation,P38117
5178,5178,R-HSA-8876725,Protein methylation,P11142
5179,5179,R-HSA-9012999,RHO GTPase cycle,Q9Y512
5180,5180,R-HSA-9012999,RHO GTPase cycle,Q07021
5181,5181,R-HSA-9012999,RHO GTPase cycle,P28288
5182,5182,R-HSA-9012999,RHO GTPase cycle,O95202
5183,5183,R-HSA-9012999,RHO GTPase cycle,Q13505
5184,5184,R-HSA-9012999,RHO GTPase cycle,O75489
5185,5185,R-HSA-9012999,RHO GTPase cycle,O75323
5186,5186,R-HSA-9012999,RHO GTPase cycle,P51648
5187,5187,R-HSA-9012999,RHO GTPase cycle,Q16718
5188,5188,R-HSA-9012999,RHO GTPase cycle,P34897
5189,5189,R-HSA-9012999,RHO GTPase cycle,Q9UH62
5190,5190,R-HSA-9012999,RHO GTPase cycle,P11182
5191,5191,R-HSA-9012999,RHO GTPase cycle,Q9BX68
5192,5192,R-HSA-9012999,RHO GTPase cycle,P61604
5193,5193,R-HSA-9012999,RHO GTPase cycle,P27105
5194,5194,R-HSA-9012999,RHO GTPase cycle,Q15669
5195,5195,R-HSA-9012999,RHO GTPase cycle,O94844
5196,5196,R-HSA-9012999,RHO GTPase cycle,15996
5197,5197,R-HSA-159227,Transport of the SLBP independent Mature mRNA,Q86V81
5198,5198,R-HSA-159227,Transport of the SLBP independent Mature mRNA,P06730
5199,5199,R-HSA-159227,Transport of the SLBP independent Mature mRNA,Q9UBU9
5200,5200,R-HSA-5694530,Cargo concentration in the ER,O75396
5201,5201,R-HSA-5694530,Cargo concentration in the ER,Q15436
5202,5202,R-HSA-5694530,Cargo concentration in the ER,O95406
5203,5203,R-HSA-8984722,Interleukin-35 Signalling,P40763
5204,5204,R-HSA-8984722,Interleukin-35 Signalling,P27824
5205,5205,R-HSA-8984722,Interleukin-35 Signalling,P42224
5206,5206,R-HSA-111997,CaM pathway,P17612
5207,5207,R-HSA-111997,CaM pathway,P13861
5208,5208,R-HSA-9694686,Replication of the SARS-CoV-2 genome,15996
5209,5209,R-HSA-9694686,Replication of the SARS-CoV-2 genome,P06400
5210,5210,R-HSA-9682706,Replication of the SARS-CoV-1 genome,15996
5211,5211,R-HSA-9682706,Replication of the SARS-CoV-1 genome,P06400
5212,5212,R-HSA-6783310,Fanconi Anemia Pathway,O15287
5213,5213,R-HSA-6783310,Fanconi Anemia Pathway,Q9NW38
5214,5214,R-HSA-9614657,FOXO-mediated transcription of cell death genes,Q9BXM7
5215,5215,R-HSA-9614657,FOXO-mediated transcription of cell death genes,O43521
5216,5216,R-HSA-9614657,FOXO-mediated transcription of cell death genes,P48023
5217,5217,R-HSA-9614657,FOXO-mediated transcription of cell death genes,O43521
5218,5218,R-HSA-9614657,FOXO-mediated transcription of cell death genes,Q9BXH1
5219,5219,R-HSA-9614657,FOXO-mediated transcription of cell death genes,Q9BXM7
5220,5220,R-HSA-9614657,FOXO-mediated transcription of cell death genes,P41182
5221,5221,R-HSA-9614657,FOXO-mediated transcription of cell death genes,P35638
5222,5222,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,P51530
5223,5223,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,Q13472
5224,5224,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,Q9H4B4
5225,5225,R-HSA-5610783,Degradation of GLI2 by the proteasome,P17612
5226,5226,R-HSA-5610783,Degradation of GLI2 by the proteasome,P49841
5227,5227,R-HSA-5610783,Degradation of GLI2 by the proteasome,Q9UMX1
5228,5228,R-HSA-9683610,Maturation of nucleoprotein,P49841
5229,5229,R-HSA-9683610,Maturation of nucleoprotein,P63279
5230,5230,R-HSA-157858,Gap junction trafficking and regulation,P08034
5231,5231,R-HSA-157858,Gap junction trafficking and regulation,P29033
5232,5232,R-HSA-157858,Gap junction trafficking and regulation,P98082
5233,5233,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,15996
5234,5234,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,P06400
5235,5235,R-HSA-5576891,Cardiac conduction,P17612
5236,5236,R-HSA-5576891,Cardiac conduction,O43865
5237,5237,R-HSA-5576891,Cardiac conduction,Q09013
5238,5238,R-HSA-5576891,Cardiac conduction,P17612
5239,5239,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,P17612
5240,5240,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,P49841
5241,5241,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,Q9UMX1
5242,5242,R-HSA-168638,NOD1/2 Signaling Pathway,P55211
5243,5243,R-HSA-168638,NOD1/2 Signaling Pathway,Q14790
5244,5244,R-HSA-168638,NOD1/2 Signaling Pathway,P52564
5245,5245,R-HSA-168638,NOD1/2 Signaling Pathway,O43353
5246,5246,R-HSA-168638,NOD1/2 Signaling Pathway,P21580
5247,5247,R-HSA-168638,NOD1/2 Signaling Pathway,Q9HC29
5248,5248,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P04040
5249,5249,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",Q9NTG7
5250,5250,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P04179
5251,5251,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P04179
5252,5252,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P01189
5253,5253,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P54252
5254,5254,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",Q9UBK2
5255,5255,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",Q969Q1
5256,5256,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",P04040
5257,5257,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",Q9NTG7
5258,5258,R-HSA-389359,CD28 dependent Vav1 pathway,16618
5259,5259,R-HSA-389359,CD28 dependent Vav1 pathway,P06241
5260,5260,R-HSA-389359,CD28 dependent Vav1 pathway,15996
5261,5261,R-HSA-983189,Kinesins,Q92845
5262,5262,R-HSA-983189,Kinesins,Q9HAQ2
5263,5263,R-HSA-427359,SIRT1 negatively regulates rRNA expression,Q96EB6
5264,5264,R-HSA-427359,SIRT1 negatively regulates rRNA expression,O43159
5265,5265,R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",P31946
5266,5266,R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Q92973
5267,5267,R-HSA-8985801,Regulation of cortical dendrite branching,O43639
5268,5268,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),P49916
5269,5269,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),P23025
5270,5270,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Q09472
5271,5271,R-HSA-8875878,MET promotes cell motility,15996
5272,5272,R-HSA-5218921,VEGFR2 mediated cell proliferation,O43865
5273,5273,R-HSA-5218921,VEGFR2 mediated cell proliferation,37550
5274,5274,R-HSA-5218921,VEGFR2 mediated cell proliferation,Q9NYA1
5275,5275,R-HSA-8849469,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,P31749
5276,5276,R-HSA-6783589,Interleukin-6 family signaling,P26441
5277,5277,R-HSA-6783589,Interleukin-6 family signaling,Q99650
5278,5278,R-HSA-6783589,Interleukin-6 family signaling,Q06124
5279,5279,R-HSA-73893,DNA Damage Bypass,P05161
5280,5280,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,Q86V81
5281,5281,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,P06730
5282,5282,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,Q9UBU9
5283,5283,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,P21579
5284,5284,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,Q16623
5285,5285,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,Q16572
5286,5286,R-HSA-450341,Activation of the AP-1 family of transcription factors,P01100
5287,5287,R-HSA-450341,Activation of the AP-1 family of transcription factors,P05412
5288,5288,R-HSA-450341,Activation of the AP-1 family of transcription factors,P15336
5289,5289,R-HSA-389357,CD28 dependent PI3K/Akt signaling,Q5T1C6
5290,5290,R-HSA-389357,CD28 dependent PI3K/Akt signaling,Q99558
5291,5291,R-HSA-389357,CD28 dependent PI3K/Akt signaling,16618
5292,5292,R-HSA-9020933,Interleukin-23 signaling,P40763
5293,5293,R-HSA-9020933,Interleukin-23 signaling,P07237
5294,5294,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,P06730
5295,5295,R-HSA-8951430,RUNX3 regulates WNT signaling,P01106
5296,5296,R-HSA-210993,Tie2 Signaling,Q06124
5297,5297,R-HSA-210993,Tie2 Signaling,15996
5298,5298,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),Q9UDY8
5299,5299,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),15996
5300,5300,R-HSA-6803157,Antimicrobial peptides,P22749
5301,5301,R-HSA-6803157,Antimicrobial peptides,P81605
5302,5302,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,P98082
5303,5303,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,P21579
5304,5304,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,Q05940
5305,5305,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,Q16623
5306,5306,R-HSA-4791275,Signaling by WNT in cancer,P49841
5307,5307,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,P07237
5308,5308,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,P50454
5309,5309,R-HSA-5635838,Activation of SMO,O95995
5310,5310,R-HSA-3215018,Processing and activation of SUMO,P63279
5311,5311,R-HSA-1483257,Phospholipid metabolism,Q8WUD6
5312,5312,R-HSA-1483257,Phospholipid metabolism,Q53H12
5313,5313,R-HSA-1483257,Phospholipid metabolism,Q9NP80
5314,5314,R-HSA-1483257,Phospholipid metabolism,Q6NUI2
5315,5315,R-HSA-1483257,Phospholipid metabolism,P40939
5316,5316,R-HSA-1483257,Phospholipid metabolism,Q9NQZ5
5317,5317,R-HSA-1483257,Phospholipid metabolism,Q16635
5318,5318,R-HSA-1483257,Phospholipid metabolism,Q9NRZ5
5319,5319,R-HSA-1483257,Phospholipid metabolism,Q32NB8
5320,5320,R-HSA-1483257,Phospholipid metabolism,Q8NAN2
5321,5321,R-HSA-1483257,Phospholipid metabolism,Q9UJA2
5322,5322,R-HSA-1483257,Phospholipid metabolism,P43304
5323,5323,R-HSA-1483257,Phospholipid metabolism,Q9NUQ2
5324,5324,R-HSA-1483257,Phospholipid metabolism,Q9NPH0
5325,5325,R-HSA-1483257,Phospholipid metabolism,Q8N2A8
5326,5326,R-HSA-1483257,Phospholipid metabolism,Q9HCL2
5327,5327,R-HSA-1483257,Phospholipid metabolism,Q7L4E1
5328,5328,R-HSA-1483257,Phospholipid metabolism,Q9UG56
5329,5329,R-HSA-1483257,Phospholipid metabolism,P55084
5330,5330,R-HSA-1483257,Phospholipid metabolism,Q8WUK0
5331,5331,R-HSA-1483257,Phospholipid metabolism,P48651
5332,5332,R-HSA-1483257,Phospholipid metabolism,Q8TB40
5333,5333,R-HSA-1483257,Phospholipid metabolism,28494
5334,5334,R-HSA-1483257,Phospholipid metabolism,Q9NQZ5
5335,5335,R-HSA-1483257,Phospholipid metabolism,O95674
5336,5336,R-HSA-1483257,Phospholipid metabolism,16618
5337,5337,R-HSA-1483257,Phospholipid metabolism,Q9NTJ5
5338,5338,R-HSA-1483257,Phospholipid metabolism,Q8N661
5339,5339,R-HSA-1483257,Phospholipid metabolism,P60484
5340,5340,R-HSA-1483257,Phospholipid metabolism,Q9BVG9
5341,5341,R-HSA-1483257,Phospholipid metabolism,Q6UWP7
5342,5342,R-HSA-1483257,Phospholipid metabolism,Q96N66
5343,5343,R-HSA-1483257,Phospholipid metabolism,17526
5344,5344,R-HSA-210745,Regulation of gene expression in beta cells,P20823
5345,5345,R-HSA-210745,Regulation of gene expression in beta cells,P10997
5346,5346,R-HSA-210745,Regulation of gene expression in beta cells,P01308
5347,5347,R-HSA-210745,Regulation of gene expression in beta cells,Q13562
5348,5348,R-HSA-210745,Regulation of gene expression in beta cells,P26367
5349,5349,R-HSA-156711,Polo-like kinase mediated events,P53350
5350,5350,R-HSA-156711,Polo-like kinase mediated events,Q09472
5351,5351,R-HSA-400508,"Incretin synthesis, secretion, and inactivation",P01275
5352,5352,R-HSA-400508,"Incretin synthesis, secretion, and inactivation",P26367
5353,5353,R-HSA-109704,PI3K Cascade,Q5T1C6
5354,5354,R-HSA-109704,PI3K Cascade,16618
5355,5355,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,O95997
5356,5356,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,P53350
5357,5357,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,P06493
5358,5358,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,15996
5359,5359,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,P63279
5360,5360,R-HSA-9679514,SARS-CoV-1 Genome Replication and Transcription,15996
5361,5361,R-HSA-9679514,SARS-CoV-1 Genome Replication and Transcription,P06400
5362,5362,R-HSA-9020956,Interleukin-27 signaling,P40763
5363,5363,R-HSA-9020956,Interleukin-27 signaling,P27824
5364,5364,R-HSA-9020956,Interleukin-27 signaling,P42224
5365,5365,R-HSA-69541,Stabilization of p53,Q00987
5366,5366,R-HSA-352230,Amino acid transport across the plasma membrane,Q8N8R3
5367,5367,R-HSA-352230,Amino acid transport across the plasma membrane,Q8TF71
5368,5368,R-HSA-352230,Amino acid transport across the plasma membrane,P30825
5369,5369,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,P42574
5370,5370,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,Q16625
5371,5371,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,P12830
5372,5372,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,P35222
5373,5373,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,P21397
5374,5374,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,P21579
5375,5375,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,Q05940
5376,5376,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,Q16623
5377,5377,R-HSA-175474,Assembly Of The HIV Virion,P04578
5378,5378,R-HSA-175474,Assembly Of The HIV Virion,O60551
5379,5379,R-HSA-175474,Assembly Of The HIV Virion,P62937
5380,5380,R-HSA-175474,Assembly Of The HIV Virion,P04618
5381,5381,R-HSA-175474,Assembly Of The HIV Virion,P05919
5382,5382,R-HSA-180292,GAB1 signalosome,16618
5383,5383,R-HSA-180292,GAB1 signalosome,Q06124
5384,5384,R-HSA-8866376,Reelin signalling pathway,P06241
5385,5385,R-HSA-8934593,Regulation of RUNX1 Expression and Activity,Q06124
5386,5386,R-HSA-6783783,Interleukin-10 signaling,P40763
5387,5387,R-HSA-1266695,Interleukin-7 signaling,P40763
5388,5388,R-HSA-1266695,Interleukin-7 signaling,P51532
5389,5389,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,P68036
5390,5390,R-HSA-9603381,Activated NTRK3 signals through PI3K,16618
5391,5391,R-HSA-69205,G1/S-Specific Transcription,P12004
5392,5392,R-HSA-69205,G1/S-Specific Transcription,P04183
5393,5393,R-HSA-69205,G1/S-Specific Transcription,P06493
5394,5394,R-HSA-5696395,Formation of Incision Complex in GG-NER,P23025
5395,5395,R-HSA-5696395,Formation of Incision Complex in GG-NER,P63279
5396,5396,R-HSA-5696395,Formation of Incision Complex in GG-NER,P07992
5397,5397,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,16618
5398,5398,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,P00519
5399,5399,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,Q8N9N5
5400,5400,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,Q12837
5401,5401,R-HSA-177243,Interactions of Rev with host cellular proteins,P06748
5402,5402,R-HSA-177243,Interactions of Rev with host cellular proteins,Q14974
5403,5403,R-HSA-177243,Interactions of Rev with host cellular proteins,P04618
5404,5404,R-HSA-177243,Interactions of Rev with host cellular proteins,15996
5405,5405,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,O00308
5406,5406,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,P67809
5407,5407,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,Q9NR61
5408,5408,R-HSA-112310,Neurotransmitter release cycle,Q9UI32
5409,5409,R-HSA-112310,Neurotransmitter release cycle,O94925
5410,5410,R-HSA-112310,Neurotransmitter release cycle,P21397
5411,5411,R-HSA-112310,Neurotransmitter release cycle,P51649
5412,5412,R-HSA-112310,Neurotransmitter release cycle,P80404
5413,5413,R-HSA-112310,Neurotransmitter release cycle,O75915
5414,5414,R-HSA-112310,Neurotransmitter release cycle,P21579
5415,5415,R-HSA-112310,Neurotransmitter release cycle,Q05940
5416,5416,R-HSA-112310,Neurotransmitter release cycle,Q16623
5417,5417,R-HSA-112310,Neurotransmitter release cycle,P11142
5418,5418,R-HSA-112310,Neurotransmitter release cycle,Q16572
5419,5419,R-HSA-2559585,Oncogene Induced Senescence,P15036
5420,5420,R-HSA-2559585,Oncogene Induced Senescence,Q8N726
5421,5421,R-HSA-2559585,Oncogene Induced Senescence,P06400
5422,5422,R-HSA-9613354,Lipophagy,P11142
5423,5423,R-HSA-210990,PECAM1 interactions,P29350
5424,5424,R-HSA-210990,PECAM1 interactions,Q06124
5425,5425,R-HSA-210990,PECAM1 interactions,P16284
5426,5426,R-HSA-9707587,Regulation of HMOX1 expression and activity,O14867
5427,5427,R-HSA-9707587,Regulation of HMOX1 expression and activity,Q16236
5428,5428,R-HSA-9707587,Regulation of HMOX1 expression and activity,Q8TCT9
5429,5429,R-HSA-9707587,Regulation of HMOX1 expression and activity,P09601
5430,5430,R-HSA-390466,Chaperonin-mediated protein folding,P60709
5431,5431,R-HSA-390466,Chaperonin-mediated protein folding,Q9NYA1
5432,5432,R-HSA-390466,Chaperonin-mediated protein folding,15996
5433,5433,R-HSA-390466,Chaperonin-mediated protein folding,Q13371
5434,5434,R-HSA-167172,Transcription of the HIV genome,Q00403
5435,5435,R-HSA-167172,Transcription of the HIV genome,P04608
5436,5436,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,P21579
5437,5437,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,Q05940
5438,5438,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,Q16623
5439,5439,R-HSA-373753,Nephrin family interactions,P06241
5440,5440,R-HSA-373753,Nephrin family interactions,P46940
5441,5441,R-HSA-193639,p75NTR signals via NF-kB,Q13501
5442,5442,R-HSA-193639,p75NTR signals via NF-kB,O43353
5443,5443,R-HSA-193639,p75NTR signals via NF-kB,P41743
5444,5444,R-HSA-193639,p75NTR signals via NF-kB,P25963
5445,5445,R-HSA-193639,p75NTR signals via NF-kB,Q9Y4K3
5446,5446,R-HSA-4085377,SUMOylation of SUMOylation proteins,P49792
5447,5447,R-HSA-4085377,SUMOylation of SUMOylation proteins,Q8N2W9
5448,5448,R-HSA-4085377,SUMOylation of SUMOylation proteins,P63279
5449,5449,R-HSA-8963899,Plasma lipoprotein remodeling,Q6Q788
5450,5450,R-HSA-8963899,Plasma lipoprotein remodeling,P06858
5451,5451,R-HSA-8963899,Plasma lipoprotein remodeling,P02647
5452,5452,R-HSA-8963899,Plasma lipoprotein remodeling,P02649
5453,5453,R-HSA-5655291,Signaling by FGFR4 in disease,16618
5454,5454,R-HSA-5655291,Signaling by FGFR4 in disease,15996
5455,5455,R-HSA-8863795,Downregulation of ERBB2 signaling,Q9UNE7
5456,5456,R-HSA-8863795,Downregulation of ERBB2 signaling,Q9H4P4
5457,5457,R-HSA-8863795,Downregulation of ERBB2 signaling,P40818
5458,5458,R-HSA-4411364,Binding of TCF/LEF:CTNNB1 to target gene promoters,P01106
5459,5459,R-HSA-180786,Extension of Telomeres,P51530
5460,5460,R-HSA-180786,Extension of Telomeres,Q9H611
5461,5461,R-HSA-180786,Extension of Telomeres,Q86WV5
5462,5462,R-HSA-180786,Extension of Telomeres,Q9H668
5463,5463,R-HSA-180786,Extension of Telomeres,P40938
5464,5464,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,16618
5465,5465,R-HSA-432142,Platelet sensitization by LDL,P29350
5466,5466,R-HSA-432142,Platelet sensitization by LDL,Q06124
5467,5467,R-HSA-432142,Platelet sensitization by LDL,P16284
5468,5468,R-HSA-1834941,STING mediated induction of host immune responses,P42226
5469,5469,R-HSA-1834941,STING mediated induction of host immune responses,Q86WV6
5470,5470,R-HSA-1834941,STING mediated induction of host immune responses,P19474
5471,5471,R-HSA-1834941,STING mediated induction of host immune responses,15996
5472,5472,R-HSA-1834941,STING mediated induction of host immune responses,Q9UHD2
5473,5473,R-HSA-9675126,Diseases of mitotic cell cycle,Q9UER7
5474,5474,R-HSA-9675126,Diseases of mitotic cell cycle,P06400
5475,5475,R-HSA-9675126,Diseases of mitotic cell cycle,Q13309
5476,5476,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,16618
5477,5477,R-HSA-156842,Eukaryotic Translation Elongation,P13639
5478,5478,R-HSA-156842,Eukaryotic Translation Elongation,P29692
5479,5479,R-HSA-156842,Eukaryotic Translation Elongation,P24534
5480,5480,R-HSA-156842,Eukaryotic Translation Elongation,15996
5481,5481,R-HSA-156842,Eukaryotic Translation Elongation,P26641
5482,5482,R-HSA-5654710,PI-3K cascade:FGFR3,16618
5483,5483,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,P53350
5484,5484,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,Q12834
5485,5485,R-HSA-5654720,PI-3K cascade:FGFR4,16618
5486,5486,R-HSA-435354,Zinc transporters,Q92504
5487,5487,R-HSA-435354,Zinc transporters,Q8IWU4
5488,5488,R-HSA-435354,Zinc transporters,Q9BRI3
5489,5489,R-HSA-5602358,Diseases associated with the TLR signaling cascade,Q13114
5490,5490,R-HSA-5602358,Diseases associated with the TLR signaling cascade,O14920
5491,5491,R-HSA-5260271,Diseases of Immune System,Q13114
5492,5492,R-HSA-5260271,Diseases of Immune System,O14920
5493,5493,R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,O43559
5494,5494,R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,Q06124
5495,5495,R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,15996
5496,5496,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,Q9NTG7
5497,5497,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,P10599
5498,5498,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,Q96EB6
5499,5499,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,Q09472
5500,5500,R-HSA-446353,Cell-extracellular matrix interactions,Q13418
5501,5501,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,Q86V81
5502,5502,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,P06730
5503,5503,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,Q9UBU9
5504,5504,R-HSA-8943724,Regulation of PTEN gene transcription,Q9H063
5505,5505,R-HSA-8943724,Regulation of PTEN gene transcription,P05412
5506,5506,R-HSA-8943724,Regulation of PTEN gene transcription,P15336
5507,5507,R-HSA-399997,Acetylcholine regulates insulin secretion,P17252
5508,5508,R-HSA-399997,Acetylcholine regulates insulin secretion,15996
5509,5509,R-HSA-5654689,PI-3K cascade:FGFR1,16618
5510,5510,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,P53350
5511,5511,R-HSA-1295596,Spry regulation of FGF signaling,Q06124
5512,5512,R-HSA-1295596,Spry regulation of FGF signaling,P15056
5513,5513,R-HSA-69239,Synthesis of DNA,P51530
5514,5514,R-HSA-69239,Synthesis of DNA,Q9BRX5
5515,5515,R-HSA-1433559,Regulation of KIT signaling,P29350
5516,5516,R-HSA-1433559,Regulation of KIT signaling,P17252
5517,5517,R-HSA-1433559,Regulation of KIT signaling,O14544
5518,5518,R-HSA-2299718,Condensation of Prophase Chromosomes,P53350
5519,5519,R-HSA-2299718,Condensation of Prophase Chromosomes,P06400
5520,5520,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,O14965
5521,5521,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,Q13616
5522,5522,R-HSA-5654695,PI-3K cascade:FGFR2,16618
5523,5523,R-HSA-6804760,Regulation of TP53 Activity through Methylation,Q8NE22
5524,5524,R-HSA-6804760,Regulation of TP53 Activity through Methylation,O14744
5525,5525,R-HSA-6804760,Regulation of TP53 Activity through Methylation,Q09472
5526,5526,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,P53350
5527,5527,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Q9UK39
5528,5528,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",P43490
5529,5529,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Q9UIH9
5530,5530,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",O14503
5531,5531,R-HSA-194068,Bile acid and bile salt metabolism,P22307
5532,5532,R-HSA-194068,Bile acid and bile salt metabolism,Q02318
5533,5533,R-HSA-194068,Bile acid and bile salt metabolism,Q9UHK6
5534,5534,R-HSA-194068,Bile acid and bile salt metabolism,Q9BXW6
5535,5535,R-HSA-194068,Bile acid and bile salt metabolism,P51659
5536,5536,R-HSA-194068,Bile acid and bile salt metabolism,Q14973
5537,5537,R-HSA-194068,Bile acid and bile salt metabolism,17526
5538,5538,R-HSA-194068,Bile acid and bile salt metabolism,Q9H2F3
5539,5539,R-HSA-9013148,CDC42 GTPase cycle,P27105
5540,5540,R-HSA-9013148,CDC42 GTPase cycle,15996
5541,5541,R-HSA-6807062,Cholesterol biosynthesis via lathosterol,Q15125
5542,5542,R-HSA-6807047,Cholesterol biosynthesis via desmosterol,Q15125
5543,5543,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",P51649
5544,5544,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",P80404
5545,5545,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",P21579
5546,5546,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",Q16623
5547,5547,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",P11142
5548,5548,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,Q86V81
5549,5549,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,P06730
5550,5550,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,Q9UBU9
5551,5551,R-HSA-9006335,Signaling by Erythropoietin,16618
5552,5552,R-HSA-9006335,Signaling by Erythropoietin,15996
5553,5553,R-HSA-350054,Notch-HLH transcription pathway,Q13573
5554,5554,R-HSA-8866911,TFAP2 (AP-2) family regulates transcription of cell cycle factors,P38936
